26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
26.75 0 0001 10101100
143.375 1 1111 11111111
26.75 0 0001 10101100
143.375 1 1111 11111111
143.375 1 1111 11111111
143.375 1 1111 11111111
143.375 1 1111 11111111
143.375 1 1111 11111111
143.375 1 1111 11111111
143.375 1 1111 11111111
143.375 1 1111 11111111
143.375 1 1111 11111111
143.375 1 1111 11111111
